task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
slcp,10⁴,6,SMC-ABC,0.9558,0.08219504,10.47369,,0.033870418866475425,33.860567382266844,b1b012aa-6398-4819-ae8f-adf221169ea7
sir,10⁴,9,SMC-ABC,0.6456,0.08503604,26.814175,,0.8876295725504557,15.263799190737181,8188b392-6d17-4df6-8697-c74365399bff
two_moons,10⁵,9,SMC-ABC,0.6992,0.0012839437,0.09218609,,0.12039195696512857,inf,2636528e-a933-414e-b8c5-ff5cfa268ef9
lotka_volterra,10³,5,SMC-ABC,0.9998,0.5548628999999999,,,0.5298739115397135,,1cd71bea-b398-4cc5-9e40-a00cefa3a22e
bernoulli_glm_raw,10³,3,REJ-ABC,0.9977,0.50377834,5.385164700000002,,0.02421625852584839,9.895562582753824,4cd83a04-e279-4e3a-964e-5087bb3443a0
bernoulli_glm_raw,10³,10,NRE,0.9473,0.3381514,5.477226,,5.064566548665365,10.471331793704335,4ce85088-6bfb-4ef3-97c7-b52e68099f61
gaussian_linear_uniform,10⁴,10,NRE,0.75335,0.08196145,1.645507,,5.654518636067707,6.266064666479871,7121fc08-3fec-47d7-ad28-72594a84f969
bernoulli_glm_raw,10⁴,1,SNPE,0.6089,0.008340239499999999,3.6055512,,52.86441243489583,11.063227458066079,50239435-e013-4c72-b4d1-3061319524cf
gaussian_mixture,10⁴,7,SNLE,0.6121,0.006396413,1.0415282,,9.554829915364584,9.24726855544412,13cf3428-212c-4cd9-9bff-c4beb83c8c6f
gaussian_mixture,10⁵,9,NLE,0.61595,0.0010000467,0.8404510000000001,,17.439729817708333,9.873084632127068,eee8ae09-4e04-413b-b016-9f84dbc47768
gaussian_mixture,10³,6,SNLE,0.713,0.040693402,1.1003436000000002,,7.288638814290365,8.711430044942569,972053e6-6f27-47b1-bbe9-d3f7a5b937d2
bernoulli_glm,10⁵,5,SMC-ABC,0.8439,0.113506794,19.17218,,0.4219641049702961,11.075621796445489,19d048d8-13cc-430b-ae98-1b893d1b941a
slcp,10³,5,REJ-ABC,0.9826,0.06993401,19.480051,,0.019406445821126304,38.666500283583716,87a29e80-2b2a-426c-a20b-79b5af36b553
gaussian_mixture,10⁴,4,SMC-ABC,0.7909,0.03145206,1.1608561000000002,,0.03144913911819458,14.018488299239435,23de8d88-44ba-436f-bbc0-0ace944b721e
bernoulli_glm,10⁵,7,REJ-ABC,0.9429,0.28062683,17.507427,,0.3329781850179037,9.965571955412369,af89a107-023c-4f2c-9926-d311a60a7404
slcp,10⁵,2,SNLE,0.64085,0.03246653,22.067307,,83.15541178385416,10.569244163039313,67defd4b-e065-43c3-b748-46da9bdfe7cd
bernoulli_glm,10³,4,NPE,0.8863,0.30380607,13.234795000000002,12.891000747680664,0.3651840527852376,11.735374535188255,29cb1937-8fda-4b55-9bd9-901e336a39c6
slcp_distractors,10³,1,SNLE,0.9979,0.5066697,895.37366,,26.62236735026041,,87ac0c7f-44cb-4bdd-8680-03f553125d6a
slcp,10⁵,9,SNRE,0.73275,0.009003162,9.795591,,222.75279947916667,20.12066806714675,6e29f25d-185e-4b3a-abc7-2d6d9a3957b7
bernoulli_glm_raw,10⁴,3,SNRE,0.64435,0.025318265,3.7416575,,16.103456624348958,11.541119355561,3fccca0f-a915-4c99-b420-f910540f2153
bernoulli_glm,10⁵,6,SNLE,0.5153,0.00025856495,13.385757,,91.6991455078125,12.008116218661533,033a3f6d-1255-4cd6-b739-fd6362e4c942
slcp,10³,4,NLE,0.97675,0.06335318,3.0282354,,6.256345113118488,32.3209389853509,dd4c180d-89e9-40c8-98e4-90a0d747c271
two_moons,10⁴,10,SNRE,0.5836,0.008190155,0.090090856,,5.4203018188476575,inf,8b09ab70-ff89-4363-ae40-3fe2a9eb05ef
bernoulli_glm,10⁵,8,NLE,0.5582,0.009188652,9.927605,,35.943115234375,11.481960459488185,2b4bdbd8-d00b-491b-87bd-181526581f85
bernoulli_glm,10⁵,2,SNLE,0.52055,0.0055804253000000005,11.584131,,96.84226888020834,11.959031367182845,a2305e83-f1c0-4e24-a537-16a36af66c53
gaussian_mixture,10⁵,2,SNLE,0.8736,0.44408423,4.319008,,40.15921630859375,12.1155883175489,ac3cf38d-7361-478c-b3cc-62e3cce43a75
sir,10³,5,NLE,0.74405,0.102234066,32.62668,,4.435006205240885,16.88551080515678,114f6eb2-92de-440a-a32d-352cdc01c3dc
bernoulli_glm_raw,10⁵,5,NPE,0.6332,0.015112519,5.5677643,-0.31828784942626953,34.4076904296875,12.98351910783865,d7fa8294-eb82-46a5-9f5d-6675863d424a
gaussian_mixture,10³,7,SNLE,0.73665,0.017753243000000002,1.0953748,,6.97308349609375,8.525974522423576,ffea29f3-f997-416f-afce-64643324103f
lotka_volterra,10³,2,NLE,0.99475,0.4716032,25.703503,,,21.12941584379121,5e5dff35-282b-4a25-aebc-5466ed8fab3a
slcp,10⁵,2,SNPE,0.5973,-0.0007992983,22.629372,,606.7974609375,30.235226097176586,46bfa89d-6083-4833-bb17-811371cd822b
slcp_distractors,10⁴,6,SNPE,0.9091,0.100418806,345.85712,,25.85654296875,,c6349f26-4aa2-4d36-aa2a-468bb91b2169
slcp_distractors,10⁵,8,SMC-ABC,0.991,0.2080245,426.89886,,2.035669581095377,,7030bfd8-8d6a-4060-9828-6bdc04195d5f
bernoulli_glm,10³,9,SNRE,0.75905,0.2278713,10.636156,,11.367531331380208,11.354778376797142,5190ff30-3209-4b55-9455-eacf487e634c
sir,10³,2,SNLE,0.64585,0.06954527,22.494444,,7.957858276367188,13.991365836705024,a5d81b0f-f610-4637-a31d-05f9fecdd50a
bernoulli_glm_raw,10⁴,2,NLE,0.9827,0.63891345,4.358899,,29.453228759765626,12.440438075373693,5e84f0b9-235b-430f-a84c-351e5142f8ba
bernoulli_glm_raw,10⁴,5,NPE,0.8016,0.15574783,5.477226,2.320486068725586,3.6901331583658856,12.211785893801606,a7a12993-17e6-4ccf-b7e2-1452af6fb742
two_moons,10⁵,5,SNRE,0.6235,0.042038083,0.08897109,,81.92202962239584,inf,05e2c445-691f-4fea-a0b9-9f2e6e2681f3
sir,10³,10,REJ-ABC,0.9225,0.44421142,47.99479,,0.45338586171468104,15.319993983410859,fe1d2db1-164a-4f82-a89e-7100ad3ce56a
sir,10⁵,5,SNLE,0.6653,0.033484936,23.88514,,50.19960530598959,16.95833341886944,40107ca2-593a-4335-a21a-744141401e86
slcp_distractors,10⁴,10,SNPE,0.90895,0.12142491,351.1300700000001,,30.809493001302084,,83639284-dbbf-464f-8191-4ff2190cfdf7
slcp_distractors,10⁴,2,NRE,0.97,0.1853087,377.29333,,4.132226308186849,,350fe846-c5f4-420e-a9e7-c40d449f803c
gaussian_linear_uniform,10³,4,SNLE,0.6607,0.016698003,1.4331958,,26.91628621419271,5.88981552422076,5d799306-2245-4269-a703-89a8d80edf60
gaussian_linear_uniform,10³,9,SNPE,0.62135,0.0108213425,1.2928841,,4.071878560384115,5.465343416202841,6db270f4-9e1e-4b76-a760-21a4c474ed8d
slcp_distractors,10⁵,7,SMC-ABC,0.99185,0.13247919,1077.8279,,2.1156027475992842,,016e1c05-c0cd-4691-b000-76685baebda1
bernoulli_glm,10⁴,6,REJ-ABC,0.97005,0.37886298,19.450695,,0.05044351021448771,9.49553502837209,8cd11af1-5b88-46a4-b650-fcc3e035c9e1
slcp_distractors,10⁴,3,SNLE,0.9077,0.17127132,387.37497,,31.87491658528646,,ef84d2cb-84cb-495e-94e2-5a0dc698dc64
bernoulli_glm_raw,10³,3,NRE,0.8737,0.121019244,4.1231055,,5.026740010579427,10.858930918323148,96c3ec36-d410-495e-a2cb-d26d756380ec
slcp_distractors,10⁴,1,SNPE,0.97755,0.22107422,895.75134,,21.35751749674479,,18d6768c-6bfb-4fe4-a0d5-44d42e981753
bernoulli_glm,10³,3,SNLE,0.66275,0.041294336,10.660356,,23.841902669270834,11.854171574221473,445cc286-291c-428f-a7db-28629608c653
bernoulli_glm,10⁵,10,REJ-ABC,0.9567,0.27248496,24.682312,,0.3453649520874024,10.037348553333908,4945f3f5-573d-4e42-b749-fd40e51fe7f2
bernoulli_glm_raw,10⁴,2,SMC-ABC,0.9805,0.50452715,4.690416,,0.0615748127301534,11.926738763103273,25bf5645-a9a7-4fa7-9afc-2bb5ba89f315
gaussian_linear_uniform,10⁵,2,SNPE,0.50445,0.0004620552,1.4113249,,413.42135416666673,3.4005236547591453,76f7a701-6042-45a8-b753-48f078a5bcee
bernoulli_glm_raw,10⁵,7,NRE,0.81475,0.17672765,4.7958317,,107.78668619791668,10.79478302952835,5a5c5e5b-c79b-4b12-9b77-aff905d0b503
gaussian_linear_uniform,10³,5,REJ-ABC,0.9757,0.2855428,2.256137,,0.01767294406890869,5.7408210651208345,b83823bf-4840-431e-9188-723f24a1219b
slcp_distractors,10⁴,2,SMC-ABC,0.98885,0.2595232,378.47607,,0.30031614303588866,,42dbae64-9614-4a8c-95fd-6030f3b02255
gaussian_mixture,10⁴,8,SNLE,0.71165,0.029546082,1.2247642,,10.1830078125,8.712635625123829,fcb01c00-7f61-47db-a157-29b9cc6c88d9
slcp,10³,2,REJ-ABC,0.98505,0.14918375,20.166363,,0.017561956246693933,39.01383333973272,821a64f0-8605-4684-a37e-11121c7467a8
bernoulli_glm_raw,10⁴,10,NLE,0.93595,0.21077144,5.656854,,35.0184814453125,12.32447824291034,0d21fb31-632c-4063-8c8c-7d67edaac85a
two_moons,10⁵,3,SNPE,0.5710000000000001,-0.009898901,0.09288983,,330.0921875,inf,d55cc441-0afc-49ab-82ea-ef247d7cd405
bernoulli_glm_raw,10⁵,4,SNRE,0.54225,0.0018258095,3.4641016,,108.36520182291666,11.929163667678852,9ff07dc5-aacf-4fa8-868c-e2b3728729a9
bernoulli_glm,10⁵,4,SNRE,0.56215,0.024695277,10.524677,,121.98304036458332,12.099324500893752,24dff67e-7ea2-4690-af6b-b741852de96d
sir,10⁵,8,REJ-ABC,0.68085,0.054641843,26.0,,4.861664326985677,16.114569340828513,9bc70101-3a26-4dde-a1d4-7fab3ae295dd
gaussian_mixture,10⁵,5,NRE,0.73595,0.052174747,1.1184748,,45.20607096354167,7.96668915510191,77f67dd2-8a53-4787-a857-4290ad2fb0d6
bernoulli_glm_raw,10⁵,7,NLE,0.9954,0.5685525,4.7958317,,117.65867513020834,13.251007044536028,44797f12-eb6d-47ea-a6d2-56f689d1aa43
bernoulli_glm,10³,7,SNPE,0.8295,0.16251838,15.679656,,5.496633911132814,12.33803091394339,ebb836f0-7358-4a66-871b-51ad2463a06b
bernoulli_glm_raw,10³,9,SNPE,0.91625,0.36409616,3.6055512,,6.873545837402344,12.702081683808407,75d7a1f5-ee87-441a-951f-f005f2c2807a
gaussian_linear_uniform,10³,3,SNLE,0.7279,0.042174578,1.5607378,,26.92366739908854,5.296213855719572,6f8b3c16-426e-4db3-8a8a-c80aef6b3488
slcp_distractors,10³,6,NRE,0.96145,0.08016682,345.7406299999999,,2.96878433227539,,97818afd-5060-43b3-8306-808372528039
bernoulli_glm_raw,10⁵,8,SNLE,0.9925,0.9610259,3.3166248999999994,,165.709521484375,12.235310036901476,9895e2af-1b5c-4f9b-aeb0-c922cb0cb4ef
bernoulli_glm,10³,3,REJ-ABC,0.9946,0.5005977,29.830761,,0.02358829180399577,9.912453289925304,261918f6-84de-4ff5-95db-38f5d20c55b7
two_moons,10³,10,NRE,0.86565,0.038304687,0.11662708,,1.177556864420573,inf,e1e7b2cc-8642-4557-8251-e6305332be32
slcp,10⁴,7,SNPE,0.93495,0.08165336,29.225357,,34.05581258138021,34.10023546308517,881952a1-9385-424a-aed5-0d0d8448e5a5
bernoulli_glm,10⁵,3,REJ-ABC,0.9411,0.20922774,17.190403,,0.3229052543640137,10.297850256409363,f0496d57-544a-4410-8283-bd971dfd9468
sir,10⁵,9,NLE,0.7279,0.1256262,35.735138,,36.38955078125,16.455958349011258,eadb7ed4-3a9e-4182-bd50-779bfecb71fc
slcp_distractors,10⁵,5,SNPE,0.70755,0.007347821999999999,897.1701699999999,,719.8811848958335,,7bbcee1b-84a0-4258-bd4e-d7f13faedb50
two_moons,10³,2,SNPE,0.5651,0.008523583000000001,0.09363827,,2.32517573038737,,c3193dfc-d088-42f2-8794-8c2fd45ff48f
gaussian_linear_uniform,10³,6,SNRE,0.67725,0.009442568,1.2931855,,12.646754964192708,6.597816200108406,473420c5-f77c-4405-a287-9dec865c50b1
gaussian_linear_uniform,10⁴,3,SNLE,0.56885,0.0033346415000000003,1.5261543,,31.04361368815104,3.9217458648670993,3a880ad0-0e50-4910-aab6-ec33a9d9f2e7
gaussian_linear_uniform,10⁵,7,NPE,0.5042,0.00029051304,1.3191433,-0.8984366059303284,36.000850423177084,3.5087715653479625,46ac1414-eca9-4d18-ab21-81ff3afdf1d0
lotka_volterra,10⁵,1,SNRE,0.89835,0.24422193,6.6026254,,,17.9295366290369,da039912-1970-44a9-a1db-ca5d89c58666
gaussian_mixture,10⁴,9,SNPE,0.55905,0.0018440485,1.0807251,,14.777107747395833,10.58630809644876,a7c9b028-a3cf-4559-88a0-b65e02c86aa5
sir,10³,10,SNRE,0.6071,0.019516945,24.63737,,3.344400533040365,14.936539211999992,2cabe5cd-2730-4d0a-afa0-db1f940e30d9
slcp,10⁵,6,SMC-ABC,0.93665,0.034867167000000004,9.892289,,0.10420217514038084,34.16596045457276,0d08e093-24e8-4230-a03b-673a3b43b7af
gaussian_linear_uniform,10⁴,5,REJ-ABC,0.91905,0.14754009,1.9138675,,0.01803473234176636,5.511869426218587,aebddb83-b8be-40e4-874b-5234ada38063
slcp_distractors,10⁴,8,SNRE,0.98885,0.11830211,426.22913,,9.6912109375,,7ada55f1-5972-442a-86fc-2b4f66dcb9f9
bernoulli_glm,10⁵,6,SMC-ABC,0.82925,0.17369616,14.86949,,0.4434919357299805,10.77525722762048,7edc8d78-c19c-4078-a0a4-388df3d35630
bernoulli_glm,10⁵,4,NLE,0.5684,0.009774327,10.30348,,46.0224853515625,11.828169833407529,f923b6b0-6100-4b44-945e-b4031190dd2b
sir,10⁵,8,SNLE,0.6175,0.03461504,21.494184,,62.73268229166667,15.891085822718422,57ed585d-c7ee-4f02-a518-3c228254ae1e
slcp_distractors,10³,7,NRE,0.99665,0.32022285,1076.311,,2.951522827148437,,54b4ec2b-1bbe-4f3f-a2c7-188d3e28516e
gaussian_linear,10³,10,REJ-ABC,0.9299,0.16403484,1.9997764,,0.0174211303393046,13.107402702514149,6ebb6575-f439-48fa-bdb3-f99f77944f94
bernoulli_glm,10⁵,7,NPE,0.5251,0.0024567842,13.157894,0.7124805450439453,89.92976888020831,11.746863743010294,f23d8682-e3fc-49da-b902-455d645907da
slcp,10⁵,3,REJ-ABC,0.93675,0.016766667,25.704597,,0.02610991398493449,37.030411938164356,4fd6b116-c2c9-4517-8695-f6f8af5fafe5
bernoulli_glm_raw,10³,9,NPE,0.8861,0.20887202,3.8729835,10.34896469116211,0.3067035357157389,10.436907491444368,f4b0f033-65fe-44b6-97fc-fee0cf9a5b08
gaussian_linear_uniform,10⁴,10,SNRE,0.60025,0.007121086,1.384011,,15.816874186197914,5.074403205890702,07de9421-35f5-45e4-9b96-e1a7b3030c80
lotka_volterra,10⁵,10,SNLE,0.58635,0.0050622225,20.00672,,103.43995768229166,20.230621428659397,cfcd4a46-d91b-4756-9728-50a865311523
gaussian_mixture,10⁵,8,REJ-ABC,0.7463,0.0049439670000000005,0.773826,,0.02412089904149373,10.636563296625694,988d8195-9a9a-41aa-9377-60d35f946ae2
lotka_volterra,10³,3,SNLE,0.95535,0.11834437,16.919224,,,22.070822748122538,4173b48c-7297-4825-b67d-00c59fd8d387
bernoulli_glm_raw,10⁴,5,SMC-ABC,0.99525,0.5370812,5.656854,,0.054815733432769784,9.802598690781679,68f97bc2-2255-4e12-9f9b-cedd7f8067e8
gaussian_mixture,10⁵,10,SNRE,0.5373,0.00027620792,0.6521311,,120.6847900390625,9.168106547960189,1eeaab3a-15ff-4bcc-b475-1ec2a1bfc9d8
bernoulli_glm_raw,10⁴,2,SNPE,0.61365,0.006078005,4.472136,,49.58429768880208,11.842094526784177,e667e16c-f7cc-4ffe-afdc-9425908242d2
gaussian_mixture,10⁴,4,SNPE,0.5965,0.0071828365,0.90727866,,14.02509765625,10.489141945761894,3946370b-cc92-4c5a-811c-20b5fbc7560d
gaussian_linear,10⁵,7,SNLE,0.52555,0.0017123222,1.3658148,,84.19917805989583,8.636700606142762,0bb197ea-4593-4f5f-9156-02689318a96d
slcp,10⁵,4,SMC-ABC,0.97055,0.10540062,2.7993279,,0.12836915651957195,30.165454563266888,bedb1b92-d01d-432c-9237-63523073bd86
slcp,10⁴,4,SNPE,0.85975,0.081967354,3.1691175,,38.18705647786458,28.250684983041054,1797032e-b49f-4a3a-8d15-43f8b65f8ab5
two_moons,10⁵,1,SNPE,0.5064,0.0070285797,0.088497706,,298.7128580729167,inf,35c073ce-862b-462d-aa9c-48c1c4ede847
bernoulli_glm_raw,10⁴,9,NRE,0.7559,0.11468291,3.6055512,,6.320772806803387,11.2430913001368,e3e3cb2a-4f57-4de2-a083-af80dfcb1d14
gaussian_linear,10⁴,6,REJ-ABC,0.82575,0.041891456,1.5343907,,0.020538441340128583,11.633523822774427,bfcc1370-b817-44a3-a7ba-8970d2ec5fa9
gaussian_mixture,10³,8,REJ-ABC,0.9136,0.444536,2.7752676,,0.022905333836873373,11.956515750453999,639d746a-c1d1-42ac-8aec-4a77aa2b2771
lotka_volterra,10⁵,1,SMC-ABC,0.9962,0.5046246,10.544266,,11.192636108398435,18.94388592383101,559c8918-d283-4dee-bdd7-7a65fe4fe2ea
sir,10⁵,4,NPE,0.55265,0.0047599077000000005,24.959969,-8.766434669494629,36.27020263671875,13.748857482732177,2a4a6bba-5cf2-4eaf-96f9-1a900f31b864
gaussian_linear_uniform,10⁵,1,SMC-ABC,0.83635,0.07291931,1.677661,,0.17813433011372884,5.513196582120222,4ec0aaea-2e53-43b9-bde0-be0080dc834d
bernoulli_glm_raw,10⁵,2,SNPE,0.5275,0.0018485785,4.472136,,1097.9984375,12.059527222284887,5b5d7849-5d9d-4676-bf6f-5b5a825ae8d8
gaussian_linear_uniform,10⁴,5,SMC-ABC,0.9808,0.14397681,1.308233,,0.03665619691212972,10.540440051775548,25877e1e-fc0a-4ba2-a374-5f5121fad92e
gaussian_linear,10⁴,10,REJ-ABC,0.89225,0.11436212,1.8836813,,0.01837369203567505,12.872686921200142,567b1d61-d1aa-44c8-8ab0-abdf5d454880
gaussian_mixture,10⁴,10,SNPE,0.5455,0.0009344816,0.8754128000000001,,16.828931681315105,9.71006880910124,1c3bafbe-4ae6-4551-a4d5-6133b8444100
two_moons,10⁴,5,SNLE,0.6381,0.01327014,0.09780866,,9.58948262532552,,771e7bf0-2d7f-4845-b685-8486e8766302
slcp,10⁵,10,SNRE,0.6657,0.0034075975,2.099101,,168.25657552083334,25.421825313557378,f50d3b8d-a3b2-4cac-be0d-433aee2bc543
slcp,10³,2,NPE,0.9754,0.20345819,21.001366,10.402750015258787,0.2220398426055908,38.82923330180929,156ba46e-bbd2-4e07-93cd-df17ac8f42f6
slcp_distractors,10³,3,SNLE,0.98485,0.36466956,386.7309,,24.824698893229165,,7e1a38be-af32-4089-88a8-6ec5a9be69fc
lotka_volterra,10³,9,SNLE,0.88245,0.07287489999999999,35.907524,,,21.324335227895446,cb08819c-94fc-4051-8401-48ebae917310
gaussian_linear,10³,10,SMC-ABC,0.9179,0.15064561,1.9367895,,0.018891529242197672,13.206267665722713,432ccb46-d548-41b2-8f04-0b3247a27963
slcp,10³,5,SMC-ABC,0.9802,0.0592736,20.869019,,0.020501661300659182,38.63816372099964,9432cb76-79d7-44d9-9393-701e4180d98e
slcp_distractors,10⁵,10,SMC-ABC,0.98345,0.49125946,351.93506,,2.4663813273111983,,02168618-7202-4cf1-8e6b-aadaaba6703c
gaussian_linear_uniform,10⁴,1,SNPE,0.5225,0.00058329105,1.3400869,,27.207177734375,3.824934970954952,a58d1ffc-6527-4833-93e1-db38ba1f919a
gaussian_linear,10⁴,8,NRE,0.57495,0.011482596,1.5966986,,6.21382802327474,10.790829770305042,7c496465-ae38-4015-a006-26f04c337db8
gaussian_linear_uniform,10³,9,SNRE,0.7071,0.03275907,1.3859727,,13.669095865885415,6.522542652852713,f7147fee-c351-4805-b319-9c0f5959981a
two_moons,10⁴,2,SMC-ABC,0.7359,0.0034387112,0.09676981,,0.03837474584579468,inf,57a3087c-0e16-428a-84cd-25ab17225072
gaussian_linear_uniform,10⁴,1,SNRE,0.58795,0.0040079355,1.3594892,,16.43207295735677,4.973751852727343,f1a043ef-d43d-4ad7-a343-f286997eaca5
gaussian_linear,10³,4,SMC-ABC,0.9551,0.22303975,2.088226,,0.019329595565795898,13.724203122479565,0add40f4-defa-4f07-a277-f45f02de92ae
lotka_volterra,10⁵,7,NRE,0.99945,0.7371859000000001,40.131485,,97.6473876953125,20.411991509621924,1108f97a-1826-45bf-a007-0c0c65c809f5
bernoulli_glm_raw,10⁵,8,SNRE,0.54095,0.0017801523,3.7416575,,107.85517578125,11.760891680905482,a3846db3-28a6-4412-b1f8-ebaa363ce9fe
sir,10³,8,SNLE,0.75515,0.060580015,30.454884000000003,,7.878751627604166,17.853402927501786,f3468dd3-27f8-4a4d-9e17-2f9362b65f5b
slcp,10⁴,10,SNPE,0.81295,0.07554448,2.0469103,,28.796449788411454,26.80319065672089,250c1125-0f92-43b9-b8cc-73f98f3033d4
gaussian_mixture,10³,3,SNPE,0.73375,0.02875173,1.1622218,,2.387222544352213,13.250557451853087,a80686f0-4ce4-4598-8c67-17bdcf6d6f56
gaussian_mixture,10³,5,NRE,0.8305,0.106571674,0.8898921999999999,,1.3758672078450518,9.078962886598534,8ca07844-04e7-4d72-ad9a-db604e09f835
lotka_volterra,10³,7,NPE,1.0,0.58602077,62.744938,10.545693397521973,0.7220518112182617,19.51173279255671,c612d944-4810-4a4d-869c-bba1491a191c
gaussian_mixture,10⁵,8,SNPE,0.5402,-0.0025581121,0.5757821999999999,,423.61549479166666,11.780776036708994,2763d4b9-caf9-4c58-8645-9a515c3d7f96
sir,10⁴,7,NRE,0.77965,0.12335652,27.8478,,4.382671610514323,17.68881901331699,44b45a9e-1511-4c66-9b1f-a766b9a4aaae
two_moons,10³,6,SMC-ABC,0.9369,0.0037628412,0.17862566,,0.02055699030558268,inf,40d9f784-f9ad-4994-8e6f-7075a63354a8
slcp_distractors,10³,9,NLE,0.9993,0.8072236,712.63715,,10.985376993815102,,d14d411d-2a85-4481-83d6-69fa86bc4114
slcp_distractors,10⁵,7,REJ-ABC,0.99195,0.12195873,1077.6877,,1.8753313700358072,,4f86f8f4-8b1a-4654-a01b-f411c939419e
bernoulli_glm,10⁴,2,NPE,0.65865,0.096579194,11.60871,7.594599723815918,10.683155314127603,11.551966738948341,da79a76b-fba5-415c-8853-72f1b4826cb4
sir,10⁵,6,REJ-ABC,0.6721,0.055577517,25.465662,,4.816669209798177,16.112626120309177,c848df25-d52e-4e19-bc1f-6f3914f1842b
gaussian_mixture,10³,8,NRE,0.7418,0.08860558,1.4158006,,1.267519505818685,8.014961533511613,4115b960-a957-4e3a-82a0-cc197912ee57
gaussian_linear,10⁵,10,NRE,0.52785,0.004845738400000001,1.5323329,,71.55658365885417,9.943198866479003,97a5976c-4f1d-434c-b446-99e362468c97
lotka_volterra,10³,1,SMC-ABC,0.99975,0.5535397,,,0.6589913050333659,,3f19782b-4163-445e-bc2a-49d4a111afa9
gaussian_linear,10⁵,1,NLE,0.52325,0.0014615059,1.4324921,,24.38606770833333,8.724684726518214,64d0644a-5b53-42f1-b721-ef77a3bfd1d0
bernoulli_glm,10⁵,8,SNPE,0.52345,0.0021002293,9.916231,,852.53046875,11.862159916973408,8ce9db46-85ea-46ce-876d-1ea58c49fdf6
gaussian_linear_uniform,10³,1,NPE,0.7076,0.048770428,1.5049348,6.045486927032472,0.3652394612630208,6.361079084747027,546792d4-2dd4-4bb4-80ed-9e4d38131726
gaussian_linear,10³,1,SMC-ABC,0.94245,0.16003,1.8759599,,0.020201865832010904,13.292561069597767,0ff468a8-de79-457d-832b-9c5357e1746e
gaussian_linear,10⁵,3,NPE,0.5096,0.00044977665,1.4047953000000002,4.848905563354492,28.39446411132813,7.37512544370207,23a4a7b0-a5a3-4b37-a89c-b6929b07000c
sir,10³,5,NPE,0.71395,0.09195268,30.380915,-8.830604553222656,0.8071783065795899,16.34765028727849,6f31ab2f-016a-4417-91e8-15dbad2e998f
slcp_distractors,10⁴,2,SNPE,0.9388,0.18543637,380.25143,,32.25158894856771,,efe07377-195b-4d68-a7b2-1df676647935
slcp,10⁴,5,NRE,0.95445,0.09667671,20.713928,,4.047007751464844,38.971196431690494,64ecdec9-9fa0-4796-b3ba-03f8b7d6e283
sir,10⁵,9,NPE,0.56615,0.007447719599999999,28.160255,-8.945294380187988,35.76947835286458,13.98689005146764,2d92090e-2eca-4ee3-a04d-edf638b38d86
sir,10⁴,5,SMC-ABC,0.6489,0.058133185,25.27845,,0.8943258921305338,15.825600011860995,ae1d0301-e4eb-4ff2-bee8-202b49675b49
gaussian_linear_uniform,10⁴,10,SMC-ABC,0.98225,0.13055098,1.3003347,,0.03911442359288533,9.567961667982509,78645315-857a-40bb-81e6-1246848a7757
gaussian_linear_uniform,10⁵,1,NLE,0.50555,0.0005687475,1.332191,,27.80226643880208,3.4876328428441083,af9a9fe9-8573-4924-87a8-6b70d26b525f
slcp,10⁴,9,SNPE,0.8698,0.059333205,9.265715,,26.52042439778646,30.184444145921784,81cf3592-2cda-4f09-9abd-402e50336e3b
lotka_volterra,10⁴,3,NPE,0.9934,0.5330158,40.174267,-8.894068717956543,,21.939917010020302,f8ad9ebe-3fc5-4eae-9fa0-320270099cda
sir,10⁴,9,SNPE,0.5537,0.0064946413,28.284271,,13.460734049479164,15.014513583371414,8dfe9b8e-5a59-49fa-aa49-8b733a481460
two_moons,10³,1,NLE,0.67485,0.006517172,0.104353026,,3.1411046346028644,,e472aecc-1838-4dd2-ac33-543cba264a82
gaussian_linear,10⁵,1,NPE,0.5056,0.00034213066,1.4455409,-0.6571521759033203,24.10900675455729,7.509252742063639,cc0327ad-029c-441c-9553-4e0189e40363
slcp_distractors,10⁵,9,SMC-ABC,0.9752,0.24541223,711.7632,,2.4971689860026043,,29e5acaf-b179-43ab-ae15-645145cdb315
gaussian_linear,10⁵,3,SMC-ABC,0.7264,0.04083705,1.637938,,0.09281357924143473,11.447670207038195,a2fca558-7076-47e3-84d8-89949d82fb57
slcp,10³,5,SNPE,0.94785,0.15799939999999998,19.16169,,2.1705668131510416,38.540739368150376,6b47df0b-be28-4e31-8069-21ec784b2ae1
bernoulli_glm_raw,10⁴,9,SNRE,0.6302,0.033349514,3.4641016,,15.721315511067708,11.35493731479649,7058c81f-832c-4717-9889-8592c03ce33e
slcp,10⁵,4,NRE,0.9393,0.061897993,3.7761843,,188.69814453125,32.58377246246067,9c8e94aa-478b-4ffa-ab3a-7b81df52b537
slcp_distractors,10⁵,1,NLE,0.9414,0.15807545,894.88586,,121.78831380208334,,73bdeb8a-4448-4bac-b67f-c646a44cd33c
gaussian_linear,10³,1,SNRE,0.6701,0.022397518,1.353868,,11.38203125,11.432510104536945,31d5c776-ec4a-482f-b5fd-7958853049d6
